,door_state,smoke_state,keypad_state,temperature_state,humidity_state,ldr_state,camera_state,rtc_time_state
31227,on_fail,off,non_auth,decreasing,increasing,increasing,5,evening
31228,on_fail,off,non_auth,decreasing,increasing,increasing,5,dusk
31229,on_fail,off,non_auth,decreasing,increasing,increasing,5,night
31230,on_fail,off,non_auth,decreasing,increasing,decreasing,1,dawn
31231,on_fail,off,non_auth,decreasing,increasing,decreasing,1,day
31232,on_fail,off,non_auth,decreasing,increasing,decreasing,1,noon
31233,on_fail,off,non_auth,decreasing,increasing,decreasing,1,evening
31234,on_fail,off,non_auth,decreasing,increasing,decreasing,1,dusk
31235,on_fail,off,non_auth,decreasing,increasing,decreasing,1,night
31236,on_fail,off,non_auth,decreasing,increasing,decreasing,2,dawn
31237,on_fail,off,non_auth,decreasing,increasing,decreasing,2,day
31238,on_fail,off,non_auth,decreasing,increasing,decreasing,2,noon
31239,on_fail,off,non_auth,decreasing,increasing,decreasing,2,evening
31240,on_fail,off,non_auth,decreasing,increasing,decreasing,2,dusk
31241,on_fail,off,non_auth,decreasing,increasing,decreasing,2,night
31242,on_fail,off,non_auth,decreasing,increasing,decreasing,3,dawn
31243,on_fail,off,non_auth,decreasing,increasing,decreasing,3,day
31244,on_fail,off,non_auth,decreasing,increasing,decreasing,3,noon
31245,on_fail,off,non_auth,decreasing,increasing,decreasing,3,evening
31246,on_fail,off,non_auth,decreasing,increasing,decreasing,3,dusk
31247,on_fail,off,non_auth,decreasing,increasing,decreasing,3,night
31248,on_fail,off,non_auth,decreasing,increasing,decreasing,4,dawn
31249,on_fail,off,non_auth,decreasing,increasing,decreasing,4,day
31250,on_fail,off,non_auth,decreasing,increasing,decreasing,4,noon
31251,on_fail,off,non_auth,decreasing,increasing,decreasing,4,evening
31252,on_fail,off,non_auth,decreasing,increasing,decreasing,4,dusk
31253,on_fail,off,non_auth,decreasing,increasing,decreasing,4,night
31254,on_fail,off,non_auth,decreasing,increasing,decreasing,5,dawn
31255,on_fail,off,non_auth,decreasing,increasing,decreasing,5,day
31256,on_fail,off,non_auth,decreasing,increasing,decreasing,5,noon
31257,on_fail,off,non_auth,decreasing,increasing,decreasing,5,evening
31258,on_fail,off,non_auth,decreasing,increasing,decreasing,5,dusk
31259,on_fail,off,non_auth,decreasing,increasing,decreasing,5,night
31260,on_fail,off,non_auth,decreasing,increasing,stable,1,dawn
31261,on_fail,off,non_auth,decreasing,increasing,stable,1,day
31262,on_fail,off,non_auth,decreasing,increasing,stable,1,noon
31263,on_fail,off,non_auth,decreasing,increasing,stable,1,evening
31264,on_fail,off,non_auth,decreasing,increasing,stable,1,dusk
31265,on_fail,off,non_auth,decreasing,increasing,stable,1,night
31266,on_fail,off,non_auth,decreasing,increasing,stable,2,dawn
31267,on_fail,off,non_auth,decreasing,increasing,stable,2,day
31268,on_fail,off,non_auth,decreasing,increasing,stable,2,noon
31269,on_fail,off,non_auth,decreasing,increasing,stable,2,evening
31270,on_fail,off,non_auth,decreasing,increasing,stable,2,dusk
31271,on_fail,off,non_auth,decreasing,increasing,stable,2,night
31272,on_fail,off,non_auth,decreasing,increasing,stable,3,dawn
31273,on_fail,off,non_auth,decreasing,increasing,stable,3,day
31274,on_fail,off,non_auth,decreasing,increasing,stable,3,noon
31275,on_fail,off,non_auth,decreasing,increasing,stable,3,evening
31276,on_fail,off,non_auth,decreasing,increasing,stable,3,dusk
31277,on_fail,off,non_auth,decreasing,increasing,stable,3,night
31278,on_fail,off,non_auth,decreasing,increasing,stable,4,dawn
31279,on_fail,off,non_auth,decreasing,increasing,stable,4,day
31280,on_fail,off,non_auth,decreasing,increasing,stable,4,noon
31281,on_fail,off,non_auth,decreasing,increasing,stable,4,evening
31282,on_fail,off,non_auth,decreasing,increasing,stable,4,dusk
31283,on_fail,off,non_auth,decreasing,increasing,stable,4,night
31284,on_fail,off,non_auth,decreasing,increasing,stable,5,dawn
31285,on_fail,off,non_auth,decreasing,increasing,stable,5,day
31286,on_fail,off,non_auth,decreasing,increasing,stable,5,noon
31287,on_fail,off,non_auth,decreasing,increasing,stable,5,evening
31288,on_fail,off,non_auth,decreasing,increasing,stable,5,dusk
31289,on_fail,off,non_auth,decreasing,increasing,stable,5,night
31290,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,dawn
31291,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,day
31292,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,noon
31293,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,evening
31294,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,dusk
31295,on_fail,off,non_auth,decreasing,increasing,fluctuate,1,night
31296,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,dawn
31297,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,day
31298,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,noon
31299,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,evening
31300,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,dusk
31301,on_fail,off,non_auth,decreasing,increasing,fluctuate,2,night
31302,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,dawn
31303,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,day
31304,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,noon
31305,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,evening
31306,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,dusk
31307,on_fail,off,non_auth,decreasing,increasing,fluctuate,3,night
31308,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,dawn
31309,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,day
31310,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,noon
31311,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,evening
31312,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,dusk
31313,on_fail,off,non_auth,decreasing,increasing,fluctuate,4,night
31314,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,dawn
31315,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,day
31316,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,noon
31317,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,evening
31318,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,dusk
31319,on_fail,off,non_auth,decreasing,increasing,fluctuate,5,night
31320,on_fail,off,non_auth,decreasing,decreasing,increasing,1,dawn
31321,on_fail,off,non_auth,decreasing,decreasing,increasing,1,day
31322,on_fail,off,non_auth,decreasing,decreasing,increasing,1,noon
31323,on_fail,off,non_auth,decreasing,decreasing,increasing,1,evening
31324,on_fail,off,non_auth,decreasing,decreasing,increasing,1,dusk
31325,on_fail,off,non_auth,decreasing,decreasing,increasing,1,night
31326,on_fail,off,non_auth,decreasing,decreasing,increasing,2,dawn
31327,on_fail,off,non_auth,decreasing,decreasing,increasing,2,day
31328,on_fail,off,non_auth,decreasing,decreasing,increasing,2,noon
31329,on_fail,off,non_auth,decreasing,decreasing,increasing,2,evening
31330,on_fail,off,non_auth,decreasing,decreasing,increasing,2,dusk
31331,on_fail,off,non_auth,decreasing,decreasing,increasing,2,night
31332,on_fail,off,non_auth,decreasing,decreasing,increasing,3,dawn
31333,on_fail,off,non_auth,decreasing,decreasing,increasing,3,day
31334,on_fail,off,non_auth,decreasing,decreasing,increasing,3,noon
31335,on_fail,off,non_auth,decreasing,decreasing,increasing,3,evening
31336,on_fail,off,non_auth,decreasing,decreasing,increasing,3,dusk
31337,on_fail,off,non_auth,decreasing,decreasing,increasing,3,night
31338,on_fail,off,non_auth,decreasing,decreasing,increasing,4,dawn
31339,on_fail,off,non_auth,decreasing,decreasing,increasing,4,day
31340,on_fail,off,non_auth,decreasing,decreasing,increasing,4,noon
31341,on_fail,off,non_auth,decreasing,decreasing,increasing,4,evening
31342,on_fail,off,non_auth,decreasing,decreasing,increasing,4,dusk
31343,on_fail,off,non_auth,decreasing,decreasing,increasing,4,night
31344,on_fail,off,non_auth,decreasing,decreasing,increasing,5,dawn
31345,on_fail,off,non_auth,decreasing,decreasing,increasing,5,day
31346,on_fail,off,non_auth,decreasing,decreasing,increasing,5,noon
31347,on_fail,off,non_auth,decreasing,decreasing,increasing,5,evening
31348,on_fail,off,non_auth,decreasing,decreasing,increasing,5,dusk
31349,on_fail,off,non_auth,decreasing,decreasing,increasing,5,night
31350,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,dawn
31351,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,day
31352,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,noon
31353,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,evening
31354,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,dusk
31355,on_fail,off,non_auth,decreasing,decreasing,decreasing,1,night
31356,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,dawn
31357,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,day
31358,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,noon
31359,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,evening
31360,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,dusk
31361,on_fail,off,non_auth,decreasing,decreasing,decreasing,2,night
31362,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,dawn
31363,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,day
31364,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,noon
31365,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,evening
31366,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,dusk
31367,on_fail,off,non_auth,decreasing,decreasing,decreasing,3,night
31368,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,dawn
31369,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,day
31370,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,noon
31371,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,evening
31372,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,dusk
31373,on_fail,off,non_auth,decreasing,decreasing,decreasing,4,night
31374,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,dawn
31375,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,day
31376,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,noon
31377,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,evening
31378,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,dusk
31379,on_fail,off,non_auth,decreasing,decreasing,decreasing,5,night
31380,on_fail,off,non_auth,decreasing,decreasing,stable,1,dawn
31381,on_fail,off,non_auth,decreasing,decreasing,stable,1,day
31382,on_fail,off,non_auth,decreasing,decreasing,stable,1,noon
31383,on_fail,off,non_auth,decreasing,decreasing,stable,1,evening
31384,on_fail,off,non_auth,decreasing,decreasing,stable,1,dusk
31385,on_fail,off,non_auth,decreasing,decreasing,stable,1,night
31386,on_fail,off,non_auth,decreasing,decreasing,stable,2,dawn
31387,on_fail,off,non_auth,decreasing,decreasing,stable,2,day
31388,on_fail,off,non_auth,decreasing,decreasing,stable,2,noon
31389,on_fail,off,non_auth,decreasing,decreasing,stable,2,evening
31390,on_fail,off,non_auth,decreasing,decreasing,stable,2,dusk
31391,on_fail,off,non_auth,decreasing,decreasing,stable,2,night
31392,on_fail,off,non_auth,decreasing,decreasing,stable,3,dawn
31393,on_fail,off,non_auth,decreasing,decreasing,stable,3,day
31394,on_fail,off,non_auth,decreasing,decreasing,stable,3,noon
31395,on_fail,off,non_auth,decreasing,decreasing,stable,3,evening
31396,on_fail,off,non_auth,decreasing,decreasing,stable,3,dusk
31397,on_fail,off,non_auth,decreasing,decreasing,stable,3,night
31398,on_fail,off,non_auth,decreasing,decreasing,stable,4,dawn
31399,on_fail,off,non_auth,decreasing,decreasing,stable,4,day
31400,on_fail,off,non_auth,decreasing,decreasing,stable,4,noon
31401,on_fail,off,non_auth,decreasing,decreasing,stable,4,evening
31402,on_fail,off,non_auth,decreasing,decreasing,stable,4,dusk
31403,on_fail,off,non_auth,decreasing,decreasing,stable,4,night
31404,on_fail,off,non_auth,decreasing,decreasing,stable,5,dawn
31405,on_fail,off,non_auth,decreasing,decreasing,stable,5,day
31406,on_fail,off,non_auth,decreasing,decreasing,stable,5,noon
31407,on_fail,off,non_auth,decreasing,decreasing,stable,5,evening
31408,on_fail,off,non_auth,decreasing,decreasing,stable,5,dusk
31409,on_fail,off,non_auth,decreasing,decreasing,stable,5,night
31410,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,dawn
31411,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,day
31412,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,noon
31413,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,evening
31414,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,dusk
31415,on_fail,off,non_auth,decreasing,decreasing,fluctuate,1,night
31416,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,dawn
31417,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,day
31418,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,noon
31419,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,evening
31420,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,dusk
31421,on_fail,off,non_auth,decreasing,decreasing,fluctuate,2,night
31422,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,dawn
31423,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,day
31424,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,noon
31425,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,evening
31426,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,dusk
31427,on_fail,off,non_auth,decreasing,decreasing,fluctuate,3,night
31428,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,dawn
31429,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,day
31430,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,noon
31431,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,evening
31432,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,dusk
31433,on_fail,off,non_auth,decreasing,decreasing,fluctuate,4,night
31434,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,dawn
31435,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,day
31436,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,noon
31437,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,evening
31438,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,dusk
31439,on_fail,off,non_auth,decreasing,decreasing,fluctuate,5,night
31440,on_fail,off,non_auth,decreasing,stable,increasing,1,dawn
31441,on_fail,off,non_auth,decreasing,stable,increasing,1,day
31442,on_fail,off,non_auth,decreasing,stable,increasing,1,noon
31443,on_fail,off,non_auth,decreasing,stable,increasing,1,evening
31444,on_fail,off,non_auth,decreasing,stable,increasing,1,dusk
31445,on_fail,off,non_auth,decreasing,stable,increasing,1,night
31446,on_fail,off,non_auth,decreasing,stable,increasing,2,dawn
31447,on_fail,off,non_auth,decreasing,stable,increasing,2,day
31448,on_fail,off,non_auth,decreasing,stable,increasing,2,noon
31449,on_fail,off,non_auth,decreasing,stable,increasing,2,evening
31450,on_fail,off,non_auth,decreasing,stable,increasing,2,dusk
31451,on_fail,off,non_auth,decreasing,stable,increasing,2,night
31452,on_fail,off,non_auth,decreasing,stable,increasing,3,dawn
31453,on_fail,off,non_auth,decreasing,stable,increasing,3,day
31454,on_fail,off,non_auth,decreasing,stable,increasing,3,noon
31455,on_fail,off,non_auth,decreasing,stable,increasing,3,evening
31456,on_fail,off,non_auth,decreasing,stable,increasing,3,dusk
31457,on_fail,off,non_auth,decreasing,stable,increasing,3,night
31458,on_fail,off,non_auth,decreasing,stable,increasing,4,dawn
31459,on_fail,off,non_auth,decreasing,stable,increasing,4,day
31460,on_fail,off,non_auth,decreasing,stable,increasing,4,noon
31461,on_fail,off,non_auth,decreasing,stable,increasing,4,evening
31462,on_fail,off,non_auth,decreasing,stable,increasing,4,dusk
31463,on_fail,off,non_auth,decreasing,stable,increasing,4,night
31464,on_fail,off,non_auth,decreasing,stable,increasing,5,dawn
31465,on_fail,off,non_auth,decreasing,stable,increasing,5,day
31466,on_fail,off,non_auth,decreasing,stable,increasing,5,noon
31467,on_fail,off,non_auth,decreasing,stable,increasing,5,evening
31468,on_fail,off,non_auth,decreasing,stable,increasing,5,dusk
31469,on_fail,off,non_auth,decreasing,stable,increasing,5,night
31470,on_fail,off,non_auth,decreasing,stable,decreasing,1,dawn
31471,on_fail,off,non_auth,decreasing,stable,decreasing,1,day
31472,on_fail,off,non_auth,decreasing,stable,decreasing,1,noon
31473,on_fail,off,non_auth,decreasing,stable,decreasing,1,evening
31474,on_fail,off,non_auth,decreasing,stable,decreasing,1,dusk
31475,on_fail,off,non_auth,decreasing,stable,decreasing,1,night
31476,on_fail,off,non_auth,decreasing,stable,decreasing,2,dawn
31477,on_fail,off,non_auth,decreasing,stable,decreasing,2,day
31478,on_fail,off,non_auth,decreasing,stable,decreasing,2,noon
31479,on_fail,off,non_auth,decreasing,stable,decreasing,2,evening
31480,on_fail,off,non_auth,decreasing,stable,decreasing,2,dusk
31481,on_fail,off,non_auth,decreasing,stable,decreasing,2,night
31482,on_fail,off,non_auth,decreasing,stable,decreasing,3,dawn
31483,on_fail,off,non_auth,decreasing,stable,decreasing,3,day
31484,on_fail,off,non_auth,decreasing,stable,decreasing,3,noon
31485,on_fail,off,non_auth,decreasing,stable,decreasing,3,evening
31486,on_fail,off,non_auth,decreasing,stable,decreasing,3,dusk
31487,on_fail,off,non_auth,decreasing,stable,decreasing,3,night
31488,on_fail,off,non_auth,decreasing,stable,decreasing,4,dawn
31489,on_fail,off,non_auth,decreasing,stable,decreasing,4,day
31490,on_fail,off,non_auth,decreasing,stable,decreasing,4,noon
31491,on_fail,off,non_auth,decreasing,stable,decreasing,4,evening
31492,on_fail,off,non_auth,decreasing,stable,decreasing,4,dusk
31493,on_fail,off,non_auth,decreasing,stable,decreasing,4,night
31494,on_fail,off,non_auth,decreasing,stable,decreasing,5,dawn
31495,on_fail,off,non_auth,decreasing,stable,decreasing,5,day
31496,on_fail,off,non_auth,decreasing,stable,decreasing,5,noon
31497,on_fail,off,non_auth,decreasing,stable,decreasing,5,evening
